t_s,thrust_N,current_A,temp_C,injected_anomaly,flag_overcurrent,temp_rate_C_per_hr,flag_thermal,flag_dropout,flag_any
47760,0.0407965611087199,1.7794566309069717,47.56420127516462,False,False,0.6394084077483058,False,False,False
47820,0.040847378991117,1.784699468619795,46.711391590831646,False,False,0.47817006517158234,False,False,False
47880,0.0408206694743081,1.832994105830564,47.64412060942144,False,False,0.49754827151490133,False,False,False
47940,0.0400311305655211,1.7120341314867438,46.47569596426083,False,False,0.36130219796763186,False,False,False
48000,0.0393239637376246,1.886239504431953,47.16577154252981,False,False,0.465589681110373,False,False,False
48060,0.0391330409381135,1.8098490175950892,47.03051034537905,False,False,0.3027035307873831,False,False,False
48120,0.0402756839238002,1.8691709872741429,46.2538917953199,False,False,0.2058631003484095,False,False,False
48180,0.0403034240274921,1.7419273331425835,46.89731733838333,False,False,0.25579844515078776,False,False,False
48240,0.041029864889284,1.7501490833024775,46.79632510939341,False,False,0.14944687686971747,False,False,False
48300,0.0408799837202736,1.7372573880336102,46.36827570673337,False,False,0.1744915900266193,False,False,False
48360,0.039894217074775,1.8135160743239012,46.97610266637242,False,False,-0.019903169676254606,False,False,False
48420,0.0390046352969113,1.8035630983035853,46.87247587673319,False,False,0.04199539077788472,False,False,False
48480,0.0397447147223912,1.7749217617615165,46.76526728442889,False,False,0.23930762837669306,False,False,False
48540,0.0401737849558484,1.745240263584195,46.769501677956725,False,False,0.47210500267134137,False,False,False
48600,0.0398383334036884,1.7316038014345343,46.761014937427824,False,False,0.5296200677935303,False,False,False
48660,0.0395376847135378,1.7973818693745849,46.62439991067004,False,False,0.6150113771022063,False,False,False
48720,0.0402023078519759,1.7748583139022156,46.88039642320425,False,False,0.3385281686823731,False,False,False
48780,0.0395968338068715,1.762977222412654,46.490751923918445,False,False,0.20002638610326073,False,False,False
48840,0.0394975471330197,1.883542832251107,48.1433434302389,False,False,0.4156190233926509,False,False,False
48900,0.0402491622674427,1.7955544133775925,46.11250171617481,False,False,0.26141697003005504,False,False,False
48960,0.0396784059358966,1.868582318432054,46.52702995469381,False,False,0.46265221501937503,False,False,False
49020,0.0401952835111826,1.7712043821351344,46.56875659542614,False,False,0.345236750228878,False,False,False
49080,0.0402185632182817,1.8132179193251277,47.84410400928044,False,False,0.1377867512675408,False,False,False
49140,0.0390884567991267,1.797004295122158,46.16601963153299,False,False,0.12556126967677983,False,False,False
49200,0.0396150071009076,1.7083283952860215,47.04127775991836,False,False,0.2134259196827344,False,False,False
49260,0.0411502215519331,1.8771302685382516,46.95474329785215,False,False,0.13413793449834088,False,False,False
49320,0.0390703363898125,1.7927017052202496,46.99957707206971,False,False,0.1968389590101225,False,False,False
49380,0.0383066764408235,1.84030658386018,47.45317715544148,False,False,-0.01927711372684371,False,False,False
49440,0.0385105238774059,1.7593904489870758,47.44514990841312,False,False,-0.4046340243548343,False,False,False
49500,0.0400232879572613,1.7910984033946928,46.61398646968309,False,False,-0.2283390953423492,False,False,False
49560,0.0400247338224261,1.7531899725641389,46.9387032620937,False,False,-0.44799861633029536,False,False,False
49620,0.0399059113156599,1.8667439180692236,45.9118731756742,False,False,-0.5310651293649897,False,False,False
49680,0.0409713518631428,1.8168161047623368,46.89570035041481,False,False,-0.4095070880854763,False,False,False
49740,0.0378617324535176,1.819820890440768,46.45138878664145,False,False,-0.6780941597378813,False,False,False
49800,0.0403167470995446,1.873341943943669,46.75742194198072,False,False,-0.8123459296203777,False,False,False
49860,0.0412491505614428,1.8624424300325475,46.0101568769562,False,False,-0.7387095599412277,False,False,False
49920,0.0390977753880866,1.8413284969513597,47.05750860712765,False,False,-0.7209963778386594,False,False,False
49980,0.039696154790568,1.7232267232599772,46.00901777038388,False,False,-0.44687051274209466,False,False,False
50040,0.0393976864662171,1.762433327546099,46.93367407597105,False,False,-0.2177580451972858,False,False,False
50100,0.0392845231631379,1.745790040655387,46.24850863046754,False,False,-0.07774062257908554,False,False,False
50160,0.0397389903959815,1.8392868194557928,46.43917056381444,False,False,0.18228096309464092,False,False,False
50220,0.0411419882269476,1.8092152048545027,47.443586787058535,False,False,0.3592156746112636,False,False,False
50280,0.04146990934039,1.7249123285839478,47.16240936314633,False,False,0.34778399541372096,False,False,False
50340,0.0397312486199678,1.7898078124973935,47.44528161342836,False,False,0.4566626910535092,False,False,False
50400,0.0415240481712515,1.719317933871186,47.652773265247305,False,False,0.25149990846686876,False,False,False
50460,0.0400284611815877,1.797129549644233,46.48871999983034,False,False,0.3804308032279522,False,False,False
50520,0.0414029528213608,1.710609884784692,47.62685483902423,False,False,0.46663874362049285,False,False,False
50580,0.0399253610802772,1.8285566846427688,46.146845834117904,False,False,0.47781568516495554,False,False,False
50640,0.0401048462608369,1.82040998180584,47.25487848388338,False,False,0.3022110069273367,False,False,False
50700,0.0402923795781142,1.903029218640732,46.637389113714505,False,False,0.4039732499168309,False,False,False
50760,0.042543082943494,1.8457851576328568,46.42113755409841,False,False,0.21789326986520052,False,False,False
50820,0.0406810284598758,1.777162630185585,47.195752213473845,False,False,0.24676350208279985,False,False,False
50880,0.0394341883760388,1.8441757850368223,47.3632226968098,False,False,0.1301761734427629,False,False,False
50940,0.0407751982962206,1.7245261504289604,47.35061078195204,False,False,0.11907740911489384,False,False,False
51000,0.0397105339703325,1.7480264794012217,47.00263618747972,False,False,0.24270097279129743,False,False,False
51060,0.039608199853679,1.817989696732056,46.96341454810052,False,False,0.21659704846784678,False,False,False
51120,0.0407268810879136,1.683454518211612,47.163098844689415,False,False,0.31603009250954983,False,False,False
51180,0.0400248684702169,1.7979933176135705,47.05377724400163,False,False,0.22769831788160388,False,False,False
51240,0.0402228607316094,1.744905782225605,47.17480278043959,False,False,0.31421585843631306,False,False,False
51300,0.0400111881774922,1.8054705809782765,47.00835424560552,False,False,0.031689848172518964,False,False,False
51360,0.0402692665012843,1.7418022366654478,47.32997608170692,False,False,0.09910453343820791,False,False,False
51420,0.0403399727179489,1.82290939942258,46.09720992058209,False,False,0.4434784138769743,False,False,False
51480,0.0384504264538356,1.801043680878039,46.84740674071767,False,False,0.3362562789078396,False,False,False
51540,0.0405332581348876,1.875619759511592,46.22334988574165,False,False,0.6118962602044746,False,False,False
51600,0.0392143844641357,1.8003636648414876,47.05585379587045,False,False,0.7401638230335834,False,False,False
51660,0.0388461606915524,1.758493288532081,47.740697529398425,False,False,0.5905464603961263,False,False,False
51720,0.039953271004913,1.7866681637853268,46.68491970490165,False,False,0.558422878194051,False,False,False
51780,0.0400671848026515,1.7274112345610966,46.98781776542732,False,False,0.4557118113066565,False,False,False
51840,0.0394451950683421,1.821931411754094,47.30466476214309,False,False,0.13025719251041323,False,False,False
51900,0.0406648254861343,1.8318519133010247,45.89478959320258,False,False,-0.02335826396277696,False,False,False
51960,0.0389262598669032,1.933336585981412,46.66982547241732,False,False,-0.11555362423132465,False,False,False
52020,0.0396744450009819,1.7664208565073622,47.115368197529406,False,False,-0.2707002675393113,False,False,False
52080,0.0395321006920536,1.7855390930215402,45.486842659467904,False,False,-0.29526990417978993,False,False,False
52140,0.0399627301837285,1.7689090396803364,46.44916543016263,False,False,-0.24288164715487426,False,False,False
52200,0.0402230914277177,1.8114541398610864,47.490228317794326,False,False,-0.35680146798021894,False,False,False
52260,0.0391936856403011,1.8206112888618995,47.44352743573261,False,False,-0.16780647190158504,False,False,False
52320,0.0405794261419649,1.7971177584008604,47.13141775359586,False,False,-0.13909488382088853,False,False,False
52380,0.0400504018946677,1.858661599511144,47.38758711428597,False,False,-0.10993895793190234,False,False,False
52440,0.0384864429973504,1.7666831067972422,47.05627006592868,False,False,0.08082011806668277,False,False,False
52500,0.0384331268476823,1.8532533985860984,47.22864505684267,False,False,0.3282427768948111,False,False,False
52560,0.0399901445656565,1.8290788840966183,46.79535040310478,False,False,0.5047996448675605,False,False,False
52620,0.0398232261457709,1.799350384325457,47.0133132533897,False,False,0.45201163404530575,False,False,False
52680,0.0399172639091402,1.782993421399114,46.64145137312431,False,False,0.4709794428145955,False,False,False
52740,0.0399776140347758,1.931040058971494,47.59160789282694,False,False,0.11045530171416829,False,False,False
52800,0.0401804478716081,1.7558815328599278,47.722875579890456,False,False,0.237116693842907,False,False,False
52860,0.0407581196878786,1.8160883915562944,47.654281929891454,False,False,0.16623420578676473,False,False,False
52920,0.0391111160792659,1.759488170206925,46.76250080310756,False,False,0.05334961410862604,False,False,False
52980,0.0390624227256793,1.8964235204255504,46.49189781866751,False,False,0.20257290470738099,False,False,False
53040,0.0391253409136901,1.847888621755157,47.609501323128704,False,False,0.41599882463819426,False,False,False
53100,0.0402311333337349,1.7633691065425785,47.245197748452895,False,False,0.41103417230299044,False,False,False
53160,0.0409959579029171,1.8276801296452865,47.13976597232258,False,False,0.3161002540896618,False,False,False
53220,0.0396549284494083,1.813915568948934,46.66088741349175,False,False,0.16500035652812528,False,False,False
53280,0.0379986401246722,1.7721022628533645,47.19276501668628,False,False,0.46901092385139975,False,False,False
53340,0.0386368057099117,1.8409408677303212,46.439523734940494,False,False,0.652891937720895,False,False,False
53400,0.0393335706217631,1.8210224911196384,47.301423597214544,False,False,0.36547932915020453,False,False,False
53460,0.0395538168900038,1.8116477305498413,47.6760654233817,False,False,0.5579938612733741,False,False,False
53520,0.0396732890981962,1.7977363355929143,47.80437449993615,False,False,0.8755930321918584,False,False,False
53580,0.0400308648983847,1.8232769426003808,47.34534340944064,False,False,0.6529227350598035,False,False,False
53640,0.039750602935342,1.812386933720593,46.30230026197874,False,False,0.8810103215621865,False,False,False
53700,0.0408394716884347,1.803191039983351,47.09420575666588,False,False,1.0901867626314043,False,False,False
53760,0.0394591861554549,1.7653851405366716,48.06761121762528,False,False,1.0060783236532274,False,False,False
53820,0.0393101456324195,1.8914633770011744,46.56569420477886,False,False,1.180098613681409,False,False,False
53880,0.0403831004308163,1.7432773230591785,46.97263886794846,False,False,0.8588668200360416,False,False,False
53940,0.0387714863440591,1.8230923558195065,47.71122148470762,False,False,0.6135442750864115,False,False,False
54000,0.040311753364256,1.7827069999157226,47.315255924247495,False,False,0.928297221682044,False,False,False
54060,0.040082042546981,1.8950155525502623,48.24899677985682,False,False,0.5266645618393966,False,False,False
54120,0.0398820460080654,1.751211942989913,46.64471358040354,False,False,0.2723739112215071,False,False,False
54180,0.0412706208857194,1.760295783864942,46.51850003355099,False,False,0.3775407134148736,False,False,False
54240,0.0395022340437642,1.7476298245838615,47.62767029874256,False,False,0.2605953841203359,False,False,False
54300,0.0416482385364192,1.817467112751333,46.419897921092776,False,False,-0.04335943798295716,False,False,False
54360,0.0398196548406175,1.7258552643832934,46.92168289522333,False,False,-0.10143648238472736,False,False,False
54420,0.0389783868440238,1.7741594612830809,46.98947327160589,False,False,-0.42738679264803636,False,False,False
54480,0.0400559356647958,1.6837722455658686,47.5425209351322,False,False,-0.15435675351217526,False,False,False
54540,0.0391390038397449,1.812982753122917,47.33388983685544,False,False,0.5307983972654284,False,False,False
54600,0.0393985953217492,1.772988397627162,47.25751796433481,False,False,0.3713271209413591,False,False,False
54660,0.0403176266400123,1.71964493582768,46.82999972269912,False,False,0.5020309750082816,False,False,False
54720,0.0404444656709201,1.8586229077605991,47.64094682559448,False,False,0.3274976717544007,False,False,False
54780,0.0395022658397965,1.7293859874872133,49.04858649182072,False,False,0.3452586580953607,False,False,False
54840,0.0407899241160371,1.843034959261524,47.3835451743221,False,False,0.11448526745678578,False,False,False
54900,0.0409260062064169,1.7621437955046586,47.08996988303763,False,False,0.23447458701197377,False,False,False
54960,0.0411490414052506,1.886484854406353,46.3934319481717,False,False,0.2759100174839091,False,False,False
55020,0.0404235307257005,1.840475729102012,46.72585236341278,False,False,0.49405732306389893,False,False,False
55080,0.0410907429696685,1.7455654149728026,46.93996762550126,False,False,0.2933581823340319,False,False,False
55140,0.0384953612576207,1.7504775421806436,46.78175227674492,False,False,-0.29133730293298754,False,False,False
55200,0.0397456747610972,1.8326983610821128,47.043243134018624,False,False,-0.21539398625475314,False,False,False
55260,0.0393063957949412,1.785831580941651,47.94251974408927,False,False,-0.056966735554667025,False,False,False
55320,0.0400953806889019,1.7908555046208463,47.6793248187738,False,False,-0.11319560605500101,False,False,False
55380,0.0395428406246426,1.8687008985356932,46.97855465625862,False,False,-0.1985995531338034,False,False,False
55440,0.0398670737264402,1.7595708008380224,46.45606069656339,False,False,-0.057500979335074476,False,False,False
55500,0.0415057399041632,1.8049298636974749,47.73111414475109,False,False,-0.15135252803129617,False,False,False
55560,0.0398642241628637,1.8515499008572245,47.04013284097277,False,False,-0.39064274167154167,False,False,False
55620,0.0403310338537521,1.8436923443728224,46.20363941930584,False,False,-0.7610267760534413,False,False,False
55680,0.0398141845360606,1.7913809159538838,47.42533434575711,False,False,-0.6603973762074702,False,False,False
55740,0.0400605706303654,1.7843990824339564,47.58419228303089,False,False,-0.40123502944474865,False,False,False
55800,0.0400048133443488,1.70610396502387,45.86062439285039,False,False,-0.5925963919861772,False,False,False
55860,0.0403586592527785,1.7429627703960795,46.66353092865484,False,False,-0.6702264705520662,False,False,False
55920,0.0409322460284377,1.817191398235036,47.02281089847101,False,False,-0.3589591449503473,False,False,False
55980,0.0413179151980826,1.7925543617971194,47.447523014182735,False,False,-0.313437844279818,False,False,False
56040,0.0402476960655273,1.804046062242576,46.82462392061991,False,False,-0.4399924957038621,False,False,False
56100,0.0404716375088284,1.8561196949202392,46.66865591634859,False,False,-0.5737870912471124,False,False,False
56160,0.0390793083926515,1.7358845521106372,47.45054114657928,False,False,-0.45042265188760666,False,False,False
56220,0.0399296986060675,1.7872462636794368,46.855024989485614,False,False,-0.004181551678598794,False,False,False
56280,0.0407522315719068,1.8101903920242055,47.36244315582061,False,False,-0.16267149974717654,False,False,False
56340,0.0406927749107337,1.7619753633709765,46.53788765746253,False,False,-0.645435000401207,False,False,False
56400,0.040169287786236,1.8772997641520808,46.4197086297352,False,False,-0.5938353083397203,False,False,False
56460,0.0407091151676543,1.84906368728711,47.475739372542165,False,False,-0.7196867319721179,False,False,False
56520,0.040392613367195,1.8156671996627929,47.22659440331915,False,False,-0.5462222699686095,False,False,False
56580,0.0409602450066074,1.896888516083744,47.563791969182205,False,False,-0.5945024185908636,False,False,False
56640,0.0402314873255656,1.7190596549010524,46.83849725650696,False,False,-0.39859184199437436,False,False,False
56700,0.0397154413475431,1.799582780820293,46.70947076013137,False,False,-0.04050298491942783,False,False,False
56760,0.0402686730055464,1.8197821963224396,47.78961250954527,False,False,0.22805354330120053,False,False,False
56820,0.0376555244993177,1.7506140274731283,46.35000333818114,False,False,-0.13429881962778722,False,False,False
56880,0.040306308589108,1.8162385852581573,47.73944272917225,False,False,-0.24441948416075832,False,False,False
56940,0.0370812697398281,1.7402445453354547,47.7761943827267,False,False,0.060795041135321526,False,False,False
57000,0.0386212292740756,1.8372900951868096,47.54821644052211,False,False,0.1745065779032302,False,False,False
57060,0.0403614148807527,1.857123077478961,46.77649757928742,False,False,0.03407816474027925,False,False,False
57120,0.0403820234698134,1.8147060036609295,46.71436907383352,False,False,-0.16240116461598575,False,False,False
57180,0.039070056975888,1.699948917986493,47.01983276010068,False,False,0.16373152083438924,False,False,False
57240,0.0394303183664968,1.7477931498570345,46.479570462587645,False,False,-0.15898606798117498,False,False,False
57300,0.0410964327908913,1.8304943401735108,46.64847295603011,False,False,-0.37945303764946914,False,False,False
57360,0.0396127758947418,1.801144726749668,47.45391675556501,False,False,-0.17904860146131796,False,False,False
57420,0.0417943362499223,1.6545238586446056,47.45845382132613,False,False,0.3009778475914402,False,False,False
57480,0.0399984641174589,1.867112840728885,46.61122150535014,False,False,0.575305968318446,False,False,False
57540,0.040326428941505,1.807379451337707,47.47629954067122,False,False,0.6128352882140149,False,False,False
57600,0.0412934995187988,1.7557699681439976,47.36761988029465,False,False,0.7207936789859701,False,False,False
57660,0.0401048216929547,1.8537276022686,47.89764100911687,False,False,1.1319069443187146,False,False,False
57720,0.0391981248154473,1.7634128393030275,47.42949575716565,False,False,0.8610994471968496,False,False,False
57780,0.0399122180386445,1.7628235856493724,47.67644771750264,False,False,0.6581722848345208,False,False,False
57840,0.0399715114110479,1.819351043154758,47.38792564050412,False,False,0.7762690374596843,False,False,False
57900,0.0389082066782387,1.896176076799084,47.64158105429118,False,False,0.8980020831569817,False,False,False
57960,0.0397953343429273,1.887673707610536,46.510287575562266,False,False,0.7896028770448424,False,False,False
58020,0.039406246324802,1.819424420940822,47.09520357969427,False,False,0.5440698370663739,False,False,False
58080,0.0407394862057499,1.8249688255779173,47.138814078539525,False,False,0.4900845084242462,False,False,False
58140,0.0400276894993482,1.842740942332581,47.03866014358921,False,False,0.3477375327359198,False,False,False
58200,0.0397737634006819,1.7321228815300551,47.38470808661879,False,False,0.2281414072881205,False,False,False
58260,0.0399150544555019,1.8347840102062072,47.48218425311186,False,False,0.23616344378457654,False,False,False
58320,0.0401784976147249,1.7603600327202495,47.363352618803134,False,False,0.33649347731669366,False,False,False
58380,0.0404934513597518,1.8171978156070157,47.080981794060456,False,False,0.35227017625584267,False,False,False
58440,0.0392002302170644,1.7877167481092038,46.80381834915213,False,False,0.26585909305048006,False,False,False
58500,0.0391667298939029,1.827065249664168,47.72250608055638,False,False,-0.1272979162724397,False,False,False
58560,0.040883743372322,1.806377587110349,47.35100910618875,False,False,-0.3893917712196213,False,False,False
58620,0.0396701305022362,1.63405636537565,46.66906542308569,False,False,-0.3283600634709529,False,False,False
58680,0.0388665263259225,1.80966015243208,47.08375823586415,False,False,-0.31812809150936516,False,False,False
58740,0.0403550501675064,1.83467625942416,46.31118182223885,False,False,-0.028722533783422932,False,False,False
58800,0.0403706958448261,1.8240801308102763,47.20274662266982,False,False,0.005479729837858827,False,False,False
58860,0.0387754277941946,1.7944603589047368,47.08810099860037,False,False,-0.016940712782130163,False,False,False
58920,0.0401835853723708,1.8886767313642416,46.90228714912556,False,False,0.23835528125286487,False,False,False
58980,0.0405884664739427,1.8168141489725695,47.98405037360856,False,False,0.23071266964262804,False,False,False
59040,0.040299509161365,1.823634358210428,46.61590287333932,False,False,0.47703109916933784,False,False,False
59100,0.0405055851870091,1.8564025622787308,47.5494060633551,False,False,0.6023924802159684,False,False,False
59160,0.0388765847215274,1.8195800219836165,48.29179332238344,False,False,0.5032278219754289,False,False,False
59220,0.0402648321239969,1.751507041315633,47.73930284817941,False,False,0.26214126958076633,False,False,False
59280,0.0397579041924236,1.6683297796559005,47.18712915967576,False,False,0.11232186336562222,False,False,False
59340,0.0396137678730202,1.7742354712910235,46.63809388541654,False,False,-0.24495652918380983,False,False,False
59400,0.0406964444875357,1.8410910583975804,46.526326771239546,False,False,-0.3391841895528671,False,False,False
59460,0.0411834196085393,1.7809327981034386,47.00381166645658,False,False,-0.6142105048547535,False,False,False
59520,0.0414354960436802,1.8432636321032132,46.86831680138196,False,False,-0.5911749813757439,False,False,False
59580,0.0410518462972047,1.8080313214996948,46.85427336826341,False,False,-0.7455720365601479,False,False,False
59640,0.0399122126546958,1.869555567794158,47.05311974941041,False,False,-0.9117017437943957,False,False,False
59700,0.040282176130421,1.7840582978154844,47.167382585106765,False,False,-0.7222748999108006,False,False,False
59760,0.0406134582974273,1.8252512006346555,47.46334175977582,False,False,-0.6045755340523726,False,False,False
59820,0.0400969423594395,1.8273177934849092,46.60406733062553,False,False,-0.2922273338071335,False,False,False
59880,0.0401046113503292,1.8810865011220843,46.88407319669378,False,False,-0.182614664663717,False,False,False
59940,0.0406590025055009,1.707841585457949,47.14758870775264,False,False,-0.14846646146826004,False,False,False
60000,0.0399525738831792,1.7752459531741296,47.13191180685581,False,False,0.04726378731506031,False,False,False
60060,0.039416570450901,1.8458198696909796,48.15009591167773,False,False,0.10032917243211159,False,False,False
60120,0.0396684215473313,1.883478409908047,47.35023700873651,False,False,-0.12438982247503816,False,False,False
60180,0.0405071283021869,1.8129638616826724,46.42954846079844,False,False,-0.032262927840861266,False,False,False
60240,0.0400023946329599,1.7841939751212397,47.447663701975095,False,False,0.22723739864598258,False,False,False
60300,0.0402721679814946,1.84088439190842,47.51363453695728,False,False,0.28617118864731594,False,False,False
60360,0.0405360633937617,1.846909944462511,47.18046831586648,False,False,0.41264853022816794,False,False,False
60420,0.0397001268296819,1.7805782693519654,46.63856364718782,False,False,0.332287172102653,False,False,False
60480,0.0406049985309038,1.817836594857588,48.12651898645272,False,False,0.4658159704758873,False,False,False
60540,0.0403030740827667,1.8637484721702464,46.71477933640893,False,False,0.6217063369860938,False,False,False
60600,0.0390121495304708,1.9020847856368204,47.58233705081109,False,False,0.678094492011212,False,False,False
60660,0.041153843832949,1.8401006677987055,47.354205866538656,False,False,0.6067410092798582,False,False,False
60720,0.0395994042049944,1.802383500419942,47.55681553092514,False,False,0.5461555051853253,False,False,False
60780,0.0386759237254518,1.797079940493953,48.11206887289749,False,False,0.39479705141019394,False,False,False
60840,0.0391639650323309,1.830099414088456,47.54168900128791,False,False,0.21913250706320753,False,False,False
60900,0.0391831638714573,1.7937536665061098,46.9837671060992,False,False,0.13588943379134832,False,False,False
60960,0.040041738654926,1.810240586947209,47.818325011588506,False,False,0.10622736950925571,False,False,False
61020,0.039780919595563,1.7428746817153329,46.95200880340603,False,False,0.11267815888240307,False,False,False
61080,0.0397305344258875,1.8700410886105223,47.351567188529295,False,False,0.10065915319334806,False,False,False
61140,0.0404957615723859,1.7384300247339717,46.62547603322733,False,False,-0.009850991616318083,False,False,False
61200,0.0402719002889541,1.7766659649355374,46.75760687797042,False,False,-0.0992702084374315,False,False,False
61260,0.0402528382965154,1.805270036085998,47.30217048126045,False,False,-0.044482678936120124,False,False,False
61320,0.0403278627658629,1.9075132915139863,47.46275015473637,False,False,0.14303651644686965,False,False,False
61380,0.0404929077344017,1.7771751188179743,46.42974114350398,False,False,0.4024564308867582,False,False,False
61440,0.038313637326578,1.7640351460461383,47.5318097932534,False,False,0.3388089041957585,False,False,False
61500,0.0397084493981884,1.7702558864639752,46.87568127535748,False,False,0.3782580651331813,False,False,False
61560,0.0382558319484084,1.889580447051011,47.92746942589579,False,False,0.273304989442849,False,False,False
61620,0.0400288479414382,1.6481332623506748,47.11387285805152,False,False,0.17026329630544978,False,False,False
61680,0.0399962936222205,1.7458521473439763,46.730273592092345,False,False,0.04158291353689947,False,False,False
61740,0.0408364258198317,1.947489590294616,47.33221666025053,False,False,0.28605860379678916,False,False,False
61800,0.0409501075141768,1.8319076319685483,46.83842653513511,False,False,0.22106048718403315,False,False,False
61860,0.0401622200386019,1.7402768127356822,47.9332462607946,False,False,0.1377175593608797,False,False,False
61920,0.0395997111380824,1.7977364289625624,47.30126844824816,False,False,-0.0581326101500963,False,False,False
61980,0.0403881288900365,1.8036425465676649,47.22739468733853,False,False,0.01545903617119393,False,False,False
62040,0.0395776658901405,1.8456907632789028,47.60136316275425,False,False,-0.22617565681932206,False,False,False
62100,0.0399988858788453,1.8993331081524183,46.80521858809216,False,False,-0.2527359449143205,False,False,False
62160,0.0407889090535686,1.8209817907890775,46.66534513443162,False,False,-0.16306258166828513,False,False,False
62220,0.0395537829232084,1.7708514316373,47.51632740622026,False,False,-0.07381336697827123,False,False,False
62280,0.040644542911394,1.8425025598733031,46.764545916898605,False,False,-0.23610573760744558,False,False,False
62340,0.0405419210949538,1.7622943543694056,46.76660584843185,False,False,-0.614896453204949,False,False,False
62400,0.0392361665462953,1.7441997752165923,47.73721859532059,False,False,-0.7787954617481034,False,False,False
62460,0.0407791153025739,1.704964920914352,47.58360228910568,False,False,-0.3902359930452661,False,False,False
62520,0.0405588530762972,1.7154830666969785,46.69638511729083,False,False,-0.29383161509262834,False,False,False
62580,0.0400815407098981,1.7515919615692894,47.01596152145018,False,False,-0.43498098007381714,False,False,False
62640,0.0393901412335778,1.736399352544153,46.87589341935125,False,False,-0.10794477194676233,False,False,False
62700,0.0393126351851395,1.8169147724782349,48.21814850074827,False,False,-0.11124240572144117,False,False,False
62760,0.0395698699384775,1.7352323014055022,47.78522371991685,False,False,-0.0927772805872138,False,False,False
62820,0.0404340755706335,1.630242019690664,47.12402573753248,False,False,-0.1199309791286538,False,False,False
62880,0.0392354998660788,1.7436287641721688,47.62477515961043,False,False,0.07394743407613191,False,False,False
62940,0.0403500097988959,1.7745195790230437,46.66081437637684,False,False,0.46703998050475093,False,False,False
63000,0.0390065955768972,1.767305727654914,47.00481404815107,False,False,0.5886496375848509,False,False,False
63060,0.0398367451324489,1.882054332682696,47.39579841112033,False,False,0.4449278287315792,False,False,False
63120,0.0400877182036592,1.766868701798386,47.57171180712591,False,False,0.3205994717179692,False,False,False
63180,0.0419561041160471,1.8475698670127567,47.29909652419981,False,False,0.305155894977446,False,False,False
63240,0.0388981474755837,1.7989749396172334,47.4740624967172,False,False,0.33362796686981255,False,False,False
63300,0.0411776116531921,1.7977155448136797,47.39145362574022,False,False,0.35555151972826593,False,False,False
63360,0.0401198739311898,1.754889464402206,47.27272634915607,False,False,0.4521930711413802,False,False,False
63420,0.0403289375344127,1.7968257368146383,47.20867190847535,False,False,0.3397868141793765,False,False,False
63480,0.0400946783307105,1.7586848091475396,47.14584192263546,False,False,0.21345968436945384,False,False,False
63540,0.0403557814545561,1.809181312969747,47.477172767692224,False,False,-0.03175858815330912,False,False,False
63600,0.0398770519165103,1.7872425198383208,47.56884146238122,False,False,-0.02612312372295378,False,False,False
63660,0.0411632401451659,1.7489900916076535,47.46484290584448,False,False,0.1317624066090275,False,False,False
63720,0.0396348230846202,1.853562294343832,46.7785944515881,False,False,0.42024586006709796,False,False,False
63780,0.0409057876577434,1.823049385921157,46.8706587054206,False,False,0.3326619772118704,False,False,False
63840,0.0394845063038295,1.7758046123563187,47.5717931883698,False,False,0.3953273538698028,False,False,False
63900,0.0399517985228789,1.8078566245399068,48.11041859013477,False,False,0.37603293192647413,False,False,False
63960,0.0391424299581678,1.795473583838894,47.45301932498228,False,False,0.2905465854302065,False,False,False
64020,0.040364018976278,1.7531500893877832,47.17320704236796,False,False,0.3637581862940493,False,False,False
64080,0.0411561007655412,1.803806796367143,47.49344113073142,False,False,0.5401081449716969,False,False,False
64140,0.0399381150561433,1.766465365240402,46.81508984615688,False,False,0.6700673254615594,False,False,False
64200,0.0398424914410368,1.7489735728765148,48.0402017900854,False,False,0.7270287791481138,False,False,False
64260,0.0391083064295456,1.7123705641656075,47.48125693847475,False,False,0.43290177303860844,False,False,False
64320,0.0398165658771581,1.780635202908914,47.05546091401903,False,False,0.1779198096481167,False,False,False
64380,0.0387257645922227,1.830616415617521,47.30902144198143,False,False,0.31754286805208665,False,False,False
64440,0.0392696976106249,1.7624883949175416,47.13113071339963,False,False,0.18489492843768573,False,False,False
64500,0.0401814288368873,1.9361182693765304,48.05271347224342,False,False,0.2501180135307237,False,False,False
64560,0.0410552105581931,1.8478270252972475,47.297988093515045,False,False,0.2895348627316423,False,False,False
64620,0.0422473686889836,1.8704338271636656,47.479020665699935,False,False,0.34033908962446446,False,False,False
64680,0.0395307319319432,1.842943122651983,47.69043067537135,False,False,0.0812708996835596,False,False,False
64740,0.0411482401253163,1.900054708646683,47.035413799567,False,False,0.07105240342782793,False,False,False
64800,0.0401950019843213,1.7575018928924828,47.504881488920425,False,False,0.0040053134737974005,False,False,False
64860,0.0398790018826029,1.6617201811744344,47.54747419495352,False,False,0.055633228812467905,False,False,False
64920,0.0403460755613809,1.7759092171489443,46.63544665414967,False,False,0.18637899206551367,False,False,False
64980,0.0400495331869439,1.8301438030795671,47.54106396345235,False,False,0.18428947936752138,False,False,False
65040,0.0400883165804897,1.8081819164743909,47.39406434099555,False,False,0.3608971124721734,False,False,False
65100,0.0396733334697386,1.8148755209922605,47.48415817392868,False,False,0.15821066218416036,False,False,False
65160,0.0388815122721609,1.8713291401441727,47.43921953901953,False,False,-0.003721692018302747,False,False,False
